new.id,Reference,Title,Original.appellation,Original.function,Our.function,Our.definition,Lindeman.yes.OR.no,Data.source,Data.period,general.period,Location,Latitude,Longtitude,Ecosystem,Species.number,Group.number,Information.records,Taxon.record,new.taxon.1,new.taxon.2,from_to,predator.TL,long.FCL,short.FCL,is.chain,too.omni,FC.label,Energy.path,Interaction.type,Scenario,Parse.from,orig.value,orig.interv,trans,X0_1,X1_2,X2_3,X3_4,X4_5,X5_6,X6_7,X7_8,X8_9,X9_10,geom_mean,prey_pred,trans.label,Data.form,n,SD/SE/median/interval,SD,data.LABEL,Factor,Effect.size,control...experiment,Nutrient,DOC,Light,Salinity,Temperature,Environ.other,Succession.phase,PP..primary.or.detritus.,Depth,Eco.area,Invasion,micro_loop,Time_Average,Element,FCL,taxonomy,Environmental stress,Horizontal,Vertical
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 10,production n+1 / production n,YES,InvestigationCalculation,2007/8/1,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/1,figure,0.005975,,0.005975,,0.005975,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 11,production n+1 / production n,YES,InvestigationCalculation,2007/8/8,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/8,figure,0.020255,,0.020255,,0.020255,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 12,production n+1 / production n,YES,InvestigationCalculation,2007/8/15,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/15,figure,0.015495,,0.015495,,0.015495,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 13,production n+1 / production n,YES,InvestigationCalculation,2007/8/22,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/22,figure,0.153535,,0.153535,,0.153535,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 14,production n+1 / production n,YES,InvestigationCalculation,2007/8/29,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/29,figure,0.091655,,0.091655,,0.091655,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 15,production n+1 / production n,YES,InvestigationCalculation,2007/9/5,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/5,figure,0.041675,,0.041675,,0.041675,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 16,production n+1 / production n,YES,InvestigationCalculation,2007/9/12,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/12,figure,0.067855,,0.067855,,0.067855,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 17,production n+1 / production n,YES,InvestigationCalculation,2007/9/19,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/19,figure,0.296335,,0.296335,,0.296335,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  PUFA,secondary production / primary production of  PUFA,production 2 / production 18,production n+1 / production n,YES,InvestigationCalculation,2007/9/26,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/26,figure,0.008355,,0.008355,,0.008355,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,2007/5/23,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/5/23,figure,0.008355,,0.008355,,0.008355,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 2,production n+1 / production n,YES,InvestigationCalculation,2007/5/30,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/5/30,figure,0.034535,,0.034535,,0.034535,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 3,production n+1 / production n,YES,InvestigationCalculation,2007/6/6,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/6/6,figure,0.241595,,0.241595,,0.241595,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 4,production n+1 / production n,YES,InvestigationCalculation,2007/6/13,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/6/13,figure,0.084515,,0.084515,,0.084515,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 5,production n+1 / production n,YES,InvestigationCalculation,2007/6/20,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/6/20,figure,0.039295,,0.039295,,0.039295,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 6,production n+1 / production n,YES,InvestigationCalculation,2007/6/27,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/6/27,figure,0.017875,,0.017875,,0.017875,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 7,production n+1 / production n,YES,InvestigationCalculation,2007/7/4,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/7/4,figure,0.029775,,0.029775,,0.029775,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 8,production n+1 / production n,YES,InvestigationCalculation,2007/7/11,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/7/11,figure,0.034535,,0.034535,,0.034535,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 9,production n+1 / production n,YES,InvestigationCalculation,2007/7/25,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/7/25,figure,0.003595,,0.003595,,0.003595,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 10,production n+1 / production n,YES,InvestigationCalculation,2007/8/1,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/1,figure,0,,0,,0,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 11,production n+1 / production n,YES,InvestigationCalculation,2007/8/8,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/8,figure,0.010735,,0.010735,,0.010735,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 12,production n+1 / production n,YES,InvestigationCalculation,2007/8/15,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/15,figure,0.008355,,0.008355,,0.008355,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 13,production n+1 / production n,YES,InvestigationCalculation,2007/8/22,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/22,figure,0.053575,,0.053575,,0.053575,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 14,production n+1 / production n,YES,InvestigationCalculation,2007/8/29,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/8/29,figure,0.025015,,0.025015,,0.025015,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 15,production n+1 / production n,YES,InvestigationCalculation,2007/9/5,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/5,figure,0.010735,,0.010735,,0.010735,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 16,production n+1 / production n,YES,InvestigationCalculation,2007/9/12,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/12,figure,0.015495,,0.015495,,0.015495,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 17,production n+1 / production n,YES,InvestigationCalculation,2007/9/19,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/19,figure,0.086895,,0.086895,,0.086895,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of   C16-PUFA,secondary production / primary production of   C16-PUFA,production 2 / production 18,production n+1 / production n,YES,InvestigationCalculation,2007/9/26,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2007/9/26,figure,0.001215,,0.001215,,0.001215,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C16-PUFA,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,2008/5/14,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/5/14,figure,0.000006,,0.000006,,0.000006,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,2008/5/21,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/5/21,figure,0.01354,,0.01354,,0.01354,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 2,production n+1 / production n,YES,InvestigationCalculation,2008/5/28,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/5/28,figure,0.00646,,0.00646,,0.00646,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 3,production n+1 / production n,YES,InvestigationCalculation,2008/6/4,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/6/4,figure,0.10086,,0.10086,,0.10086,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 4,production n+1 / production n,YES,InvestigationCalculation,2008/6/11,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/6/11,figure,0.09142,,0.09142,,0.09142,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 5,production n+1 / production n,YES,InvestigationCalculation,2008/6/18,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/6/18,figure,0.03478,,0.03478,,0.03478,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 6,production n+1 / production n,YES,InvestigationCalculation,2008/6/25,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/6/25,figure,0.16458,,0.16458,,0.16458,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 7,production n+1 / production n,YES,InvestigationCalculation,2008/7/2,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/7/2,figure,0.02534,,0.02534,,0.02534,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 8,production n+1 / production n,YES,InvestigationCalculation,2008/7/9,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/7/9,figure,0.03478,,0.03478,,0.03478,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 9,production n+1 / production n,YES,InvestigationCalculation,2008/7/16,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/7/16,figure,0.05366,,0.05366,,0.05366,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 10,production n+1 / production n,YES,InvestigationCalculation,2008/7/23,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/7/23,figure,0.04186,,0.04186,,0.04186,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 11,production n+1 / production n,YES,InvestigationCalculation,2008/7/30,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/7/30,figure,0.07962,,0.07962,,0.07962,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 12,production n+1 / production n,YES,InvestigationCalculation,2008/8/6,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/8/6,figure,0.02534,,0.02534,,0.02534,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 13,production n+1 / production n,YES,InvestigationCalculation,2008/8/13,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/8/13,figure,0.03478,,0.03478,,0.03478,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 14,production n+1 / production n,YES,InvestigationCalculation,2008/8/20,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/8/20,figure,0.18818,,0.18818,,0.18818,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 15,production n+1 / production n,YES,InvestigationCalculation,2008/8/27,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/8/27,figure,0.40058,,0.40058,,0.40058,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
144,,Efficiency of transfer of essential polyunsaturated fatty acids versus organic carbon from producers to consumers in a eutrophic reservoir,weekly TTE of  bulk carbon,secondary production / primary production of  bulk carbon,production 2 / production 16,production n+1 / production n,YES,InvestigationCalculation,2008/9/3,2000s,Bugach Reservoir(56бу03боNгм92бу43бпE),56бу03боN,92бу43бпE,river,36,,,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,2,2,YES,NO,aY,plankton ,herbivore,2008/9/3,figure,0.09142,,0.09142,,0.09142,,,,,,,,,,,TTE,single value,1,,,h,,NO,,,,,,,,,,,,,,,C,,,,,
